Template,In layout,Enabled,Loc. X,Loc. Y,Loc. Z,X focus,Y focus,Cant vect.,Cant vect.,Cant vect.,Aim pt. X,Aim pt. Y,Aim pt. Z
,,,[m],[m],[m],[m],[m],<i>,<j>,<k>,[m],[m],[m]
0,1,1,-146.34,407.38,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,-186.23,89.08,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,-201.34,189.81,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,194.77,249.88,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,200.3,153.55,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,108.04,438.8,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,12.5,511.91,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,59.68,342.65,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,-96.76,460.91,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,-12.5,511.91,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,-153.76,385.69,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,117.92,416.49,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,169.36,323.08,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,210.89,317.51,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,189.95,107.87,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,-140.01,42.92,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,198.07,229.04,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,-189.84,270.95,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,64.76,466.48,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,-159.87,363.99,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,-108.04,438.8,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,201.48,171.43,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,158.54,62.57,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,126.82,395.37,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,-64.76,466.48,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,-126.98,25.27,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,-59.68,342.65,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,-117.92,416.49,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,32.46,469.83,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,-200.45,209.23,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,134.4,374.14,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,-32.46,469.83,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,0,470.95,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,47.91,489.16,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,77.54,445.21,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,-194.77,249.88,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,-47.91,489.16,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,-164.58,78.72,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,-126.82,395.37,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,178.13,228.53,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,-169.36,323.08,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,181,209.3,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,193.88,133.53,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,173.76,247.99,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,88.93,423.63,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,-77.54,445.21,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,168.36,268.39,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,179.3,152.55,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,-210.89,317.51,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,161.31,288.85,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,-198.07,229.04,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,-200.3,153.55,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,-134.4,374.14,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,99.27,403.17,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,46.67,449.49,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,-88.93,423.63,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,-46.67,449.49,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,15.58,451.64,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,146.69,333.99,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,-15.58,451.64,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,108.3,382.51,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,-189.95,107.87,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,59.52,428.75,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,-99.27,403.17,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,-201.48,171.43,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,211.95,275.78,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,-158.54,62.57,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,-59.52,428.75,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,71.24,409.05,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,-173.76,247.99,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,-168.36,268.39,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,-178.13,228.53,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,-181,209.3,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,-161.31,288.85,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,-108.3,382.51,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,188.5,331.29,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,-71.24,409.05,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,-146.69,333.99,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,29.83,431.83,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,-179.3,152.55,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,-193.88,133.53,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,81.68,389.07,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,122.6,41.63,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,158.78,226.62,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,-29.83,431.83,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,0,432.86,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,169.08,96.01,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,42.88,412.99,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,-81.68,389.07,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,153.97,245.46,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,147.64,264.37,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,123.33,343.3,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,-42.88,412.99,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,-211.95,275.78,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,140.19,284.12,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,54.67,393.77,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,131.1,303.76,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,-188.5,331.29,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,-54.67,393.77,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,14.32,414.96,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,183.65,173.12,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,-14.32,414.96,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,-158.78,226.62,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,0,397.55,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,-123.33,343.3,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,-131.1,303.76,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,27.4,396.6,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,-140.19,284.12,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,-147.64,264.37,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,183.01,191.03,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,-153.97,245.46,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,-27.4,396.6,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,-122.6,41.63,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,165.22,343.49,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,171.91,114.3,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,-169.08,96.01,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,99.37,350.99,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,107.77,32.28,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,134.91,241.59,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,99.53,315.51,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,151.93,101.01,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,110.57,296.9,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,-99.37,350.99,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,119.99,278.02,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,128.21,259.84,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,-183.65,173.12,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,-165.22,343.49,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,66.93,324,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,33.64,329.13,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,-99.53,315.51,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,-183.01,191.03,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,74.95,357,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,79.81,306.61,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,-134.91,241.59,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,91.1,288.78,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,-110.57,296.9,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,-33.64,329.13,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,83.25,263.89,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,48.22,313.13,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,172.96,133.42,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,-119.99,278.02,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,-66.93,324,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,0,330.84,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,141.16,354.07,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,61.26,296.54,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,-128.21,259.84,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,-171.91,114.3,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,72.99,280.41,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,-74.95,357,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,-107.77,32.28,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,-79.81,306.61,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,-48.22,313.13,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,-91.1,288.78,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,-61.26,296.54,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,16.13,316.41,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,-83.25,263.89,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,-16.13,316.41,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,-151.93,101.01,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,50.16,361.32,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,-72.99,280.41,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,109.65,254.05,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,-141.16,354.07,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,30.79,301.23,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,101.13,271.53,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,-50.16,361.32,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,165.09,190.9,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,55.98,270.98,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,-30.79,301.23,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,44.1,286.38,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,0,302.8,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,25.14,363.92,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,116.42,362.95,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,-44.1,286.38,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,-55.98,270.98,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,-172.96,133.42,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,-109.65,254.05,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,148.21,84.16,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,-25.14,363.92,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,-101.13,271.53,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,14.75,289.38,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,0,364.78,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,-14.75,289.38,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,28.14,275.27,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,162.63,208.65,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,153.96,118.76,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,-28.14,275.27,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,150.77,313.44,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,134.12,58.81,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,-116.42,362.95,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,0,276.71,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,-11.99,347.61,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,11.99,347.61,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,-165.09,190.9,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,91.13,370.11,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,-134.12,58.81,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,-150.77,313.44,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,-91.13,370.11,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,-148.21,84.16,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,-162.63,208.65,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,65.4,375.51,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,-153.96,118.76,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,-65.4,375.51,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,39.37,379.13,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,144.82,206.7,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,154.2,137.26,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,-39.37,379.13,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,13.14,380.94,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,-13.14,380.94,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,136.28,121.3,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,152.56,156.34,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,-144.82,206.7,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,140.57,224.1,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,83.15,337.73,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,-154.2,137.26,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,-136.28,121.3,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,-83.15,337.73,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,126.43,73.9,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,116.11,57.27,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,-152.56,156.34,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,-140.57,224.1,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,-126.43,73.9,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,134.96,104.1,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,123.05,220.35,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,135.8,139.16,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,-116.11,57.27,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,-123.05,220.35,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,117.06,237.24,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,-134.96,104.1,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,-135.8,139.16,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,117.94,139.2,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,101.71,48.08,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,133.45,157.51,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,59.3,227.82,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,-117.06,237.24,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,100.01,231.72,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,-59.3,227.82,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,129.15,176.17,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,-117.94,139.2,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,125.09,199.42,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,117.04,88.01,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,-101.71,48.08,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,-100.01,231.72,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,-133.45,157.51,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,92.33,247.91,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,107.65,71.94,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,-129.15,176.17,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,-125.09,199.42,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,75.93,240.69,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,-92.33,247.91,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,-117.04,88.01,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,119.04,121.98,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,114.96,156.81,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,-75.93,240.69,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,97.27,154.35,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,-107.65,71.94,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,66.64,256.01,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,-114.96,156.81,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,-119.04,121.98,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,51.06,247.16,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,-66.64,256.01,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,-97.27,154.35,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,110.06,174.65,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,-51.06,247.16,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,40.26,261.46,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,103.19,192.53,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,93.35,62.79,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,106.1,100.94,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,-40.26,261.46,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,25.66,251.07,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,13.47,264.2,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,-25.66,251.07,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,-13.47,264.2,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,-110.06,174.65,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,0,252.38,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,-103.19,192.53,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,97.34,85.37,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,-93.35,62.79,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,74.68,166.46,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,-106.1,100.94,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,91.86,171.38,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,-74.68,166.46,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,100.77,137.46,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,-97.34,85.37,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,84.51,188.35,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,-91.86,171.38,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,75.2,205.09,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,-100.77,137.46,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,93.73,112.52,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,-84.51,188.35,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,50.62,175.28,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,-75.2,205.09,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,-50.62,175.28,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,82.87,76.08,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,35.83,232.67,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,-35.83,232.67,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,66.94,182.56,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,-93.73,112.52,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,85.36,97.35,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,57.28,198.34,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,-82.87,76.08,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,-66.94,182.56,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,45.72,213.6,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,80.52,150.22,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,25.56,180.64,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,-45.72,213.6,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,-57.28,198.34,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,-25.56,180.64,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,-85.36,97.35,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,40.7,190.13,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,80.1,122.59,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,-40.7,190.13,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
0,1,1,15.34,217.9,0,NULL,NULL,NULL,NULL,NULL,0,0,106.5
